char,font_face,font_size,font_version,width
B,Lucida Grande,11,,15
C,Lucida Grande,11,,16
D,Lucida Grande,11,,16
E,Lucida Grande,11,,15
F,Lucida Grande,11,,13
G,Lucida Grande,11,,17
H,Lucida Grande,11,,16
I,Lucida Grande,11,,6
J,Lucida Grande,11,,11
K,Lucida Grande,11,,15
L,Lucida Grande,11,,12
M,Lucida Grande,11,,19
N,Lucida Grande,11,,16
O,Lucida Grande,11,,17
P,Lucida Grande,11,,15
Q,Lucida Grande,11,,17
R,Lucida Grande,11,,16
S,Lucida Grande,11,,15
T,Lucida Grande,11,,14
U,Lucida Grande,11,,16
V,Lucida Grande,11,,15
W,Lucida Grande,11,,21
X,Lucida Grande,11,,15
Y,Lucida Grande,11,,14
Z,Lucida Grande,11,,13
[,Lucida Grande,11,,6
\,Lucida Grande,11,,6
],Lucida Grande,11,,6
^,Lucida Grande,11,,11
_,Lucida Grande,11,,12
`,Lucida Grande,11,,7
a,Lucida Grande,11,,12
b,Lucida Grande,11,,12
c,Lucida Grande,11,,11
d,Lucida Grande,11,,12
e,Lucida Grande,11,,12
f,Lucida Grande,11,,7
g,Lucida Grande,11,,12
h,Lucida Grande,11,,11
i,Lucida Grande,11,,5
j,Lucida Grande,11,,4
k,Lucida Grande,11,,10
l,Lucida Grande,11,,4
m,Lucida Grande,11,,18
n,Lucida Grande,11,,11
o,Lucida Grande,11,,13
p,Lucida Grande,11,,12
q,Lucida Grande,11,,12
r,Lucida Grande,11,,7
s,Lucida Grande,11,,11
t,Lucida Grande,11,,6
u,Lucida Grande,11,,11
v,Lucida Grande,11,,11
w,Lucida Grande,11,,15
x,Lucida Grande,11,,10
y,Lucida Grande,11,,11
z,Lucida Grande,11,,11
{,Lucida Grande,11,,7
|,Lucida Grande,11,,6
},Lucida Grande,11,,7
~,Lucida Grande,11,,13
 ,Lucida Grande,11,b,6
!,Lucida Grande,11,b,7
"""",Lucida Grande,11,b,10
#,Lucida Grande,11,b,12
$,Lucida Grande,11,b,12
%,Lucida Grande,11,b,18
&,Lucida Grande,11,b,16
',Lucida Grande,11,b,5
(,Lucida Grande,11,b,7
),Lucida Grande,11,b,7
*,Lucida Grande,11,b,9
+,Lucida Grande,11,b,13
",",Lucida Grande,11,b,6
-,Lucida Grande,11,b,7
.,Lucida Grande,11,b,6
/,Lucida Grande,11,b,6
0,Lucida Grande,11,b,12
1,Lucida Grande,11,b,12
2,Lucida Grande,11,b,12
3,Lucida Grande,11,b,12
4,Lucida Grande,11,b,12
5,Lucida Grande,11,b,12
6,Lucida Grande,11,b,12
7,Lucida Grande,11,b,12
8,Lucida Grande,11,b,12
9,Lucida Grande,11,b,12
:,Lucida Grande,11,b,7
;,Lucida Grande,11,b,7
<,Lucida Grande,11,b,13
=,Lucida Grande,11,b,13
>,Lucida Grande,11,b,13
?,Lucida Grande,11,b,13
@,Lucida Grande,11,b,21
A,Lucida Grande,11,b,15
B,Lucida Grande,11,b,16
C,Lucida Grande,11,b,16
D,Lucida Grande,11,b,16
E,Lucida Grande,11,b,15
F,Lucida Grande,11,b,13
G,Lucida Grande,11,b,17
H,Lucida Grande,11,b,16
I,Lucida Grande,11,b,5
J,Lucida Grande,11,b,12
K,Lucida Grande,11,b,16
L,Lucida Grande,11,b,13
M,Lucida Grande,11,b,17
N,Lucida Grande,11,b,16
O,Lucida Grande,11,b,17
P,Lucida Grande,11,b,15
Q,Lucida Grande,11,b,17
R,Lucida Grande,11,b,16
S,Lucida Grande,11,b,15
T,Lucida Grande,11,b,15
U,Lucida Grande,11,b,16
V,Lucida Grande,11,b,15
W,Lucida Grande,11,b,21
X,Lucida Grande,11,b,15
Y,Lucida Grande,11,b,15
Z,Lucida Grande,11,b,12
[,Lucida Grande,11,b,7
\,Lucida Grande,11,b,6
],Lucida Grande,11,b,7
^,Lucida Grande,11,b,13
_,Lucida Grande,11,b,12
`,Lucida Grande,11,b,7
a,Lucida Grande,11,b,12
b,Lucida Grande,11,b,13
c,Lucida Grande,11,b,12
d,Lucida Grande,11,b,13
e,Lucida Grande,11,b,12
f,Lucida Grande,11,b,7
g,Lucida Grande,11,b,13
h,Lucida Grande,11,b,13
i,Lucida Grande,11,b,5
j,Lucida Grande,11,b,6
k,Lucida Grande,11,b,12
l,Lucida Grande,11,b,5
m,Lucida Grande,11,b,19
n,Lucida Grande,11,b,13
o,Lucida Grande,11,b,13
p,Lucida Grande,11,b,13
q,Lucida Grande,11,b,13
r,Lucida Grande,11,b,8
s,Lucida Grande,11,b,12
t,Lucida Grande,11,b,7
u,Lucida Grande,11,b,13
v,Lucida Grande,11,b,13
w,Lucida Grande,11,b,19
x,Lucida Grande,11,b,12
y,Lucida Grande,11,b,11
z,Lucida Grande,11,b,11
{,Lucida Grande,11,b,9
|,Lucida Grande,11,b,6
},Lucida Grande,11,b,9
~,Lucida Grande,11,b,13
 ,Lucida Grande,11,i,6
!,Lucida Grande,11,i,7
"""",Lucida Grande,11,i,10
#,Lucida Grande,11,i,13
$,Lucida Grande,11,i,13
%,Lucida Grande,11,i,20
&,Lucida Grande,11,i,15
',Lucida Grande,11,i,6
(,Lucida Grande,11,i,9
),Lucida Grande,11,i,9
*,Lucida Grande,11,i,10
+,Lucida Grande,11,i,13
",",Lucida Grande,11,i,6
-,Lucida Grande,11,i,7
.,Lucida Grande,11,i,6
/,Lucida Grande,11,i,12
0,Lucida Grande,11,i,13
1,Lucida Grande,11,i,12
2,Lucida Grande,11,i,12
3,Lucida Grande,11,i,12
4,Lucida Grande,11,i,12
5,Lucida Grande,11,i,13
6,Lucida Grande,11,i,13
7,Lucida Grande,11,i,13
8,Lucida Grande,11,i,13
9,Lucida Grande,11,i,12
:,Lucida Grande,11,i,6
;,Lucida Grande,11,i,6
<,Lucida Grande,11,i,13
=,Lucida Grande,11,i,13
>,Lucida Grande,11,i,13
?,Lucida Grande,11,i,12
@,Lucida Grande,11,i,22
A,Lucida Grande,11,i,16
B,Lucida Grande,11,i,15
C,Lucida Grande,11,i,17
D,Lucida Grande,11,i,16
E,Lucida Grande,11,i,16
F,Lucida Grande,11,i,14
G,Lucida Grande,11,i,17
H,Lucida Grande,11,i,17
I,Lucida Grande,11,i,7
J,Lucida Grande,11,i,12
K,Lucida Grande,11,i,17
L,Lucida Grande,11,i,12
M,Lucida Grande,11,i,20
N,Lucida Grande,11,i,17
O,Lucida Grande,11,i,17
P,Lucida Grande,11,i,16
Q,Lucida Grande,11,i,17
R,Lucida Grande,11,i,17
S,Lucida Grande,11,i,16
T,Lucida Grande,11,i,16
U,Lucida Grande,11,i,17
V,Lucida Grande,11,i,17
W,Lucida Grande,11,i,24
X,Lucida Grande,11,i,19
Y,Lucida Grande,11,i,18
Z,Lucida Grande,11,i,14
[,Lucida Grande,11,i,9
\,Lucida Grande,11,i,6
],Lucida Grande,11,i,10
^,Lucida Grande,11,i,11
_,Lucida Grande,11,i,14
`,Lucida Grande,11,i,7
a,Lucida Grande,11,i,12
b,Lucida Grande,11,i,12
c,Lucida Grande,11,i,12
d,Lucida Grande,11,i,14
e,Lucida Grande,11,i,12
f,Lucida Grande,11,i,9
g,Lucida Grande,11,i,13
h,Lucida Grande,11,i,12
i,Lucida Grande,11,i,6
j,Lucida Grande,11,i,9
k,Lucida Grande,11,i,13
l,Lucida Grande,11,i,6
m,Lucida Grande,11,i,19
n,Lucida Grande,11,i,12
o,Lucida Grande,11,i,12
p,Lucida Grande,11,i,13
q,Lucida Grande,11,i,12
r,Lucida Grande,11,i,10
s,Lucida Grande,11,i,11
t,Lucida Grande,11,i,8
u,Lucida Grande,11,i,13
v,Lucida Grande,11,i,13
w,Lucida Grande,11,i,17
x,Lucida Grande,11,i,13
y,Lucida Grande,11,i,13
z,Lucida Grande,11,i,11
{,Lucida Grande,11,i,10
|,Lucida Grande,11,i,6
},Lucida Grande,11,i,9
~,Lucida Grande,11,i,13
 ,Lucida Grande,11,bi,6
!,Lucida Grande,11,bi,7
"""",Lucida Grande,11,bi,11
#,Lucida Grande,11,bi,13
$,Lucida Grande,11,bi,13
%,Lucida Grande,11,bi,20
&,Lucida Grande,11,bi,16
',Lucida Grande,11,bi,7
(,Lucida Grande,11,bi,10
),Lucida Grande,11,bi,10
*,Lucida Grande,11,bi,11
+,Lucida Grande,11,bi,13
",",Lucida Grande,11,bi,6
-,Lucida Grande,11,bi,7
.,Lucida Grande,11,bi,6
/,Lucida Grande,11,bi,10
0,Lucida Grande,11,bi,13
1,Lucida Grande,11,bi,12
2,Lucida Grande,11,bi,13
3,Lucida Grande,11,bi,13
4,Lucida Grande,11,bi,13
5,Lucida Grande,11,bi,13
6,Lucida Grande,11,bi,13
7,Lucida Grande,11,bi,14
8,Lucida Grande,11,bi,13
9,Lucida Grande,11,bi,13
:,Lucida Grande,11,bi,7
;,Lucida Grande,11,bi,7
<,Lucida Grande,11,bi,13
=,Lucida Grande,11,bi,13
>,Lucida Grande,11,bi,13
?,Lucida Grande,11,bi,14
@,Lucida Grande,11,bi,23
A,Lucida Grande,11,bi,16
B,Lucida Grande,11,bi,15
C,Lucida Grande,11,bi,17
D,Lucida Grande,11,bi,16
E,Lucida Grande,11,bi,17
F,Lucida Grande,11,bi,15
G,Lucida Grande,11,bi,18
H,Lucida Grande,11,bi,17
I,Lucida Grande,11,bi,7
J,Lucida Grande,11,bi,13
K,Lucida Grande,11,bi,17
L,Lucida Grande,11,bi,13
M,Lucida Grande,11,bi,19
N,Lucida Grande,11,bi,17
O,Lucida Grande,11,bi,18
P,Lucida Grande,11,bi,16
Q,Lucida Grande,11,bi,18
R,Lucida Grande,11,bi,17
S,Lucida Grande,11,bi,15
T,Lucida Grande,11,bi,16
U,Lucida Grande,11,bi,17
V,Lucida Grande,11,bi,18
W,Lucida Grande,11,bi,24
X,Lucida Grande,11,bi,19
Y,Lucida Grande,11,bi,17
Z,Lucida Grande,11,bi,15
[,Lucida Grande,11,bi,10
\,Lucida Grande,11,bi,7
],Lucida Grande,11,bi,11
^,Lucida Grande,11,bi,13
_,Lucida Grande,11,bi,13
`,Lucida Grande,11,bi,7
a,Lucida Grande,11,bi,12
b,Lucida Grande,11,bi,13
c,Lucida Grande,11,bi,13
d,Lucida Grande,11,bi,15
e,Lucida Grande,11,bi,12
f,Lucida Grande,11,bi,11
g,Lucida Grande,11,bi,14
h,Lucida Grande,11,bi,13
i,Lucida Grande,11,bi,7
j,Lucida Grande,11,bi,10
k,Lucida Grande,11,bi,14
l,Lucida Grande,11,bi,7
m,Lucida Grande,11,bi,20
n,Lucida Grande,11,bi,13
o,Lucida Grande,11,bi,13
p,Lucida Grande,11,bi,14
q,Lucida Grande,11,bi,14
r,Lucida Grande,11,bi,12
s,Lucida Grande,11,bi,12
t,Lucida Grande,11,bi,10
u,Lucida Grande,11,bi,13
v,Lucida Grande,11,bi,13
w,Lucida Grande,11,bi,19
x,Lucida Grande,11,bi,15
y,Lucida Grande,11,bi,14
z,Lucida Grande,11,bi,12
{,Lucida Grande,11,bi,11
|,Lucida Grande,11,bi,6
},Lucida Grande,11,bi,10
~,Lucida Grande,11,bi,13
 ,Lucida Grande,12,,7
!,Lucida Grande,12,,8
"""",Lucida Grande,12,,9
#,Lucida Grande,12,,13
$,Lucida Grande,12,,13
%,Lucida Grande,12,,21
&,Lucida Grande,12,,16
',Lucida Grande,12,,5
(,Lucida Grande,12,,8
),Lucida Grande,12,,8
*,Lucida Grande,12,,9
+,Lucida Grande,12,,14
",",Lucida Grande,12,,7
-,Lucida Grande,12,,8
.,Lucida Grande,12,,7
/,Lucida Grande,12,,7
0,Lucida Grande,12,,13
1,Lucida Grande,12,,13
2,Lucida Grande,12,,13
3,Lucida Grande,12,,13
4,Lucida Grande,12,,13
5,Lucida Grande,12,,13
6,Lucida Grande,12,,13
7,Lucida Grande,12,,13
8,Lucida Grande,12,,13
9,Lucida Grande,12,,13
:,Lucida Grande,12,,7
;,Lucida Grande,12,,7
<,Lucida Grande,12,,14
=,Lucida Grande,12,,14
>,Lucida Grande,12,,14
?,Lucida Grande,12,,13
@,Lucida Grande,12,,24
A,Lucida Grande,12,,15
B,Lucida Grande,12,,16
C,Lucida Grande,12,,17
D,Lucida Grande,12,,17
E,Lucida Grande,12,,16
F,Lucida Grande,12,,15
G,Lucida Grande,12,,19
H,Lucida Grande,12,,17
I,Lucida Grande,12,,6
J,Lucida Grande,12,,12
K,Lucida Grande,12,,16
L,Lucida Grande,12,,13
M,Lucida Grande,12,,19
N,Lucida Grande,12,,17
O,Lucida Grande,12,,19
P,Lucida Grande,12,,16
Q,Lucida Grande,12,,19
R,Lucida Grande,12,,17
S,Lucida Grande,12,,16
T,Lucida Grande,12,,14
U,Lucida Grande,12,,17
V,Lucida Grande,12,,15
W,Lucida Grande,12,,23
X,Lucida Grande,12,,15
Y,Lucida Grande,12,,16
Z,Lucida Grande,12,,15
[,Lucida Grande,12,,7
\,Lucida Grande,12,,7
],Lucida Grande,12,,7
^,Lucida Grande,12,,12
_,Lucida Grande,12,,13
`,Lucida Grande,12,,8
a,Lucida Grande,12,,13
b,Lucida Grande,12,,14
c,Lucida Grande,12,,12
d,Lucida Grande,12,,14
e,Lucida Grande,12,,13
f,Lucida Grande,12,,7
g,Lucida Grande,12,,14
h,Lucida Grande,12,,14
i,Lucida Grande,12,,5
j,Lucida Grande,12,,6
k,Lucida Grande,12,,12
l,Lucida Grande,12,,6
m,Lucida Grande,12,,20
n,Lucida Grande,12,,14
o,Lucida Grande,12,,13
p,Lucida Grande,12,,14
q,Lucida Grande,12,,14
r,Lucida Grande,12,,8
s,Lucida Grande,12,,12
t,Lucida Grande,12,,7
u,Lucida Grande,12,,14
v,Lucida Grande,12,,11
w,Lucida Grande,12,,17
x,Lucida Grande,12,,11
y,Lucida Grande,12,,12
z,Lucida Grande,12,,12
{,Lucida Grande,12,,8
|,Lucida Grande,12,,6
},Lucida Grande,12,,8
~,Lucida Grande,12,,14
 ,Lucida Grande,12,b,7
!,Lucida Grande,12,b,7
"""",Lucida Grande,12,b,11
#,Lucida Grande,12,b,13
$,Lucida Grande,12,b,13
%,Lucida Grande,12,b,18
&,Lucida Grande,12,b,17
',Lucida Grande,12,b,6
(,Lucida Grande,12,b,8
),Lucida Grande,12,b,8
*,Lucida Grande,12,b,9
+,Lucida Grande,12,b,14
",",Lucida Grande,12,b,7
-,Lucida Grande,12,b,8
.,Lucida Grande,12,b,7
/,Lucida Grande,12,b,7
0,Lucida Grande,12,b,13
1,Lucida Grande,12,b,13
2,Lucida Grande,12,b,13
3,Lucida Grande,12,b,13
4,Lucida Grande,12,b,13
5,Lucida Grande,12,b,13
6,Lucida Grande,12,b,13
7,Lucida Grande,12,b,13
8,Lucida Grande,12,b,13
9,Lucida Grande,12,b,13
:,Lucida Grande,12,b,7
;,Lucida Grande,12,b,7
<,Lucida Grande,12,b,14
=,Lucida Grande,12,b,14
>,Lucida Grande,12,b,14
?,Lucida Grande,12,b,15
@,Lucida Grande,12,b,23
A,Lucida Grande,12,b,17
B,Lucida Grande,12,b,17
C,Lucida Grande,12,b,17
D,Lucida Grande,12,b,17
E,Lucida Grande,12,b,16
F,Lucida Grande,12,b,15
G,Lucida Grande,12,b,19
H,Lucida Grande,12,b,17
I,Lucida Grande,12,b,7
J,Lucida Grande,12,b,13
K,Lucida Grande,12,b,17
L,Lucida Grande,12,b,15
M,Lucida Grande,12,b,21
N,Lucida Grande,12,b,17
O,Lucida Grande,12,b,18
P,Lucida Grande,12,b,16
Q,Lucida Grande,12,b,18
R,Lucida Grande,12,b,17
S,Lucida Grande,12,b,16
T,Lucida Grande,12,b,15
U,Lucida Grande,12,b,17
V,Lucida Grande,12,b,16
W,Lucida Grande,12,b,23
X,Lucida Grande,12,b,16
Y,Lucida Grande,12,b,15
Z,Lucida Grande,12,b,14
[,Lucida Grande,12,b,8
\,Lucida Grande,12,b,7
],Lucida Grande,12,b,8
^,Lucida Grande,12,b,14
_,Lucida Grande,12,b,13
`,Lucida Grande,12,b,8
a,Lucida Grande,12,b,13
b,Lucida Grande,12,b,15
c,Lucida Grande,12,b,13
d,Lucida Grande,12,b,15
e,Lucida Grande,12,b,13
f,Lucida Grande,12,b,8
g,Lucida Grande,12,b,15
h,Lucida Grande,12,b,15
i,Lucida Grande,12,b,7
j,Lucida Grande,12,b,7
k,Lucida Grande,12,b,13
l,Lucida Grande,12,b,7
m,Lucida Grande,12,b,21
n,Lucida Grande,12,b,15
o,Lucida Grande,12,b,15
p,Lucida Grande,12,b,15
q,Lucida Grande,12,b,15
r,Lucida Grande,12,b,9
s,Lucida Grande,12,b,13
t,Lucida Grande,12,b,8
u,Lucida Grande,12,b,15
v,Lucida Grande,12,b,13
w,Lucida Grande,12,b,19
x,Lucida Grande,12,b,13
y,Lucida Grande,12,b,13
z,Lucida Grande,12,b,12
{,Lucida Grande,12,b,9
|,Lucida Grande,12,b,7
},Lucida Grande,12,b,9
~,Lucida Grande,12,b,14
 ,Lucida Grande,12,i,7
!,Lucida Grande,12,i,8
"""",Lucida Grande,12,i,11
#,Lucida Grande,12,i,14
$,Lucida Grande,12,i,14
%,Lucida Grande,12,i,21
&,Lucida Grande,12,i,16
',Lucida Grande,12,i,7
(,Lucida Grande,12,i,10
),Lucida Grande,12,i,10
*,Lucida Grande,12,i,11
+,Lucida Grande,12,i,14
",",Lucida Grande,12,i,7
-,Lucida Grande,12,i,8
.,Lucida Grande,12,i,7
/,Lucida Grande,12,i,13
0,Lucida Grande,12,i,14
1,Lucida Grande,12,i,13
2,Lucida Grande,12,i,14
3,Lucida Grande,12,i,14
4,Lucida Grande,12,i,13
5,Lucida Grande,12,i,14
6,Lucida Grande,12,i,14
7,Lucida Grande,12,i,14
8,Lucida Grande,12,i,14
9,Lucida Grande,12,i,13
:,Lucida Grande,12,i,7
;,Lucida Grande,12,i,7
<,Lucida Grande,12,i,14
=,Lucida Grande,12,i,14
>,Lucida Grande,12,i,14
?,Lucida Grande,12,i,13
@,Lucida Grande,12,i,24
A,Lucida Grande,12,i,17
B,Lucida Grande,12,i,16
C,Lucida Grande,12,i,18
D,Lucida Grande,12,i,17
E,Lucida Grande,12,i,17
F,Lucida Grande,12,i,16
G,Lucida Grande,12,i,19
H,Lucida Grande,12,i,18
I,Lucida Grande,12,i,7
J,Lucida Grande,12,i,13
K,Lucida Grande,12,i,18
L,Lucida Grande,12,i,13
M,Lucida Grande,12,i,21
N,Lucida Grande,12,i,18
O,Lucida Grande,12,i,19
P,Lucida Grande,12,i,17
Q,Lucida Grande,12,i,19
R,Lucida Grande,12,i,18
S,Lucida Grande,12,i,17
T,Lucida Grande,12,i,18
U,Lucida Grande,12,i,18
V,Lucida Grande,12,i,19
W,Lucida Grande,12,i,27
X,Lucida Grande,12,i,21
Y,Lucida Grande,12,i,19
Z,Lucida Grande,12,i,16
[,Lucida Grande,12,i,10
\,Lucida Grande,12,i,7
],Lucida Grande,12,i,11
^,Lucida Grande,12,i,12
_,Lucida Grande,12,i,15
`,Lucida Grande,12,i,8
a,Lucida Grande,12,i,13
b,Lucida Grande,12,i,13
c,Lucida Grande,12,i,13
d,Lucida Grande,12,i,15
e,Lucida Grande,12,i,13
f,Lucida Grande,12,i,10
g,Lucida Grande,12,i,14
h,Lucida Grande,12,i,13
i,Lucida Grande,12,i,7
j,Lucida Grande,12,i,10
k,Lucida Grande,12,i,14
l,Lucida Grande,12,i,7
m,Lucida Grande,12,i,20
n,Lucida Grande,12,i,13
o,Lucida Grande,12,i,13
p,Lucida Grande,12,i,14
q,Lucida Grande,12,i,13
r,Lucida Grande,12,i,11
s,Lucida Grande,12,i,12
t,Lucida Grande,12,i,8
u,Lucida Grande,12,i,14
v,Lucida Grande,12,i,14
w,Lucida Grande,12,i,18
x,Lucida Grande,12,i,14
y,Lucida Grande,12,i,14
z,Lucida Grande,12,i,12
{,Lucida Grande,12,i,11
|,Lucida Grande,12,i,6
},Lucida Grande,12,i,10
~,Lucida Grande,12,i,14
 ,Lucida Grande,12,bi,7
!,Lucida Grande,12,bi,8
"""",Lucida Grande,12,bi,12
#,Lucida Grande,12,bi,14
$,Lucida Grande,12,bi,14
%,Lucida Grande,12,bi,20
&,Lucida Grande,12,bi,17
',Lucida Grande,12,bi,7
(,Lucida Grande,12,bi,11
),Lucida Grande,12,bi,10
*,Lucida Grande,12,bi,11
+,Lucida Grande,12,bi,14
",",Lucida Grande,12,bi,7
-,Lucida Grande,12,bi,8
.,Lucida Grande,12,bi,7
/,Lucida Grande,12,bi,12
0,Lucida Grande,12,bi,14
1,Lucida Grande,12,bi,13
2,Lucida Grande,12,bi,14
3,Lucida Grande,12,bi,14
4,Lucida Grande,12,bi,14
5,Lucida Grande,12,bi,14
6,Lucida Grande,12,bi,14
7,Lucida Grande,12,bi,15
8,Lucida Grande,12,bi,14
9,Lucida Grande,12,bi,14
:,Lucida Grande,12,bi,8
;,Lucida Grande,12,bi,8
<,Lucida Grande,12,bi,14
=,Lucida Grande,12,bi,14
>,Lucida Grande,12,bi,14
?,Lucida Grande,12,bi,16
@,Lucida Grande,12,bi,24
A,Lucida Grande,12,bi,17
B,Lucida Grande,12,bi,16
C,Lucida Grande,12,bi,18
D,Lucida Grande,12,bi,17
E,Lucida Grande,12,bi,18
F,Lucida Grande,12,bi,17
G,Lucida Grande,12,bi,20
H,Lucida Grande,12,bi,19
I,Lucida Grande,12,bi,9
J,Lucida Grande,12,bi,15
K,Lucida Grande,12,bi,19
L,Lucida Grande,12,bi,15
M,Lucida Grande,12,bi,22
N,Lucida Grande,12,bi,19
O,Lucida Grande,12,bi,19
P,Lucida Grande,12,bi,17
Q,Lucida Grande,12,bi,19
R,Lucida Grande,12,bi,18
S,Lucida Grande,12,bi,16
T,Lucida Grande,12,bi,18
U,Lucida Grande,12,bi,19
V,Lucida Grande,12,bi,19
W,Lucida Grande,12,bi,27
X,Lucida Grande,12,bi,20
Y,Lucida Grande,12,bi,19
Z,Lucida Grande,12,bi,17
[,Lucida Grande,12,bi,11
\,Lucida Grande,12,bi,8
],Lucida Grande,12,bi,11
^,Lucida Grande,12,bi,14
_,Lucida Grande,12,bi,15
`,Lucida Grande,12,bi,8
a,Lucida Grande,12,bi,13
b,Lucida Grande,12,bi,15
c,Lucida Grande,12,bi,14
d,Lucida Grande,12,bi,18
e,Lucida Grande,12,bi,13
f,Lucida Grande,12,bi,12
g,Lucida Grande,12,bi,15
h,Lucida Grande,12,bi,15
i,Lucida Grande,12,bi,9
j,Lucida Grande,12,bi,12
k,Lucida Grande,12,bi,15
l,Lucida Grande,12,bi,9
m,Lucida Grande,12,bi,21
n,Lucida Grande,12,bi,15
o,Lucida Grande,12,bi,14
p,Lucida Grande,12,bi,16
q,Lucida Grande,12,bi,16
r,Lucida Grande,12,bi,12
s,Lucida Grande,12,bi,13
t,Lucida Grande,12,bi,10
u,Lucida Grande,12,bi,15
v,Lucida Grande,12,bi,15
w,Lucida Grande,12,bi,21
x,Lucida Grande,12,bi,16
y,Lucida Grande,12,bi,15
z,Lucida Grande,12,bi,13
{,Lucida Grande,12,bi,12
|,Lucida Grande,12,bi,7
},Lucida Grande,12,bi,11
~,Lucida Grande,12,bi,15
 ,Lucida Grande,14,,8
!,Lucida Grande,14,,8
"""",Lucida Grande,14,,10
#,Lucida Grande,14,,16
$,Lucida Grande,14,,16
%,Lucida Grande,14,,25
&,Lucida Grande,14,,19
',Lucida Grande,14,,5
(,Lucida Grande,14,,9
),Lucida Grande,14,,9
*,Lucida Grande,14,,11
+,Lucida Grande,14,,16
",",Lucida Grande,14,,8
-,Lucida Grande,14,,9
.,Lucida Grande,14,,8
/,Lucida Grande,14,,8
0,Lucida Grande,14,,16
1,Lucida Grande,14,,16
2,Lucida Grande,14,,16
3,Lucida Grande,14,,16
4,Lucida Grande,14,,16
5,Lucida Grande,14,,16
6,Lucida Grande,14,,16
7,Lucida Grande,14,,16
8,Lucida Grande,14,,16
9,Lucida Grande,14,,16
:,Lucida Grande,14,,8
;,Lucida Grande,14,,8
<,Lucida Grande,14,,16
=,Lucida Grande,14,,16
>,Lucida Grande,14,,16
?,Lucida Grande,14,,16
@,Lucida Grande,14,,28
A,Lucida Grande,14,,19
B,Lucida Grande,14,,19
C,Lucida Grande,14,,20
D,Lucida Grande,14,,20
E,Lucida Grande,14,,19
F,Lucida Grande,14,,17
G,Lucida Grande,14,,22
H,Lucida Grande,14,,20
I,Lucida Grande,14,,8
J,Lucida Grande,14,,14
K,Lucida Grande,14,,19
L,Lucida Grande,14,,16
M,Lucida Grande,14,,23
N,Lucida Grande,14,,20
O,Lucida Grande,14,,22
P,Lucida Grande,14,,19
Q,Lucida Grande,14,,22
R,Lucida Grande,14,,20
S,Lucida Grande,14,,19
T,Lucida Grande,14,,16
U,Lucida Grande,14,,20
V,Lucida Grande,14,,19
W,Lucida Grande,14,,28
X,Lucida Grande,14,,19
Y,Lucida Grande,14,,18
Z,Lucida Grande,14,,17
[,Lucida Grande,14,,8
\,Lucida Grande,14,,8
],Lucida Grande,14,,8
^,Lucida Grande,14,,14
_,Lucida Grande,14,,16
`,Lucida Grande,14,,9
a,Lucida Grande,14,,15
b,Lucida Grande,14,,16
c,Lucida Grande,14,,14
d,Lucida Grande,14,,16
e,Lucida Grande,14,,15
f,Lucida Grande,14,,7
g,Lucida Grande,14,,16
h,Lucida Grande,14,,16
i,Lucida Grande,14,,6
j,Lucida Grande,14,,6
k,Lucida Grande,14,,14
l,Lucida Grande,14,,6
m,Lucida Grande,14,,24
n,Lucida Grande,14,,16
o,Lucida Grande,14,,15
p,Lucida Grande,14,,16
q,Lucida Grande,14,,16
r,Lucida Grande,14,,9
s,Lucida Grande,14,,14
t,Lucida Grande,14,,8
u,Lucida Grande,14,,16
v,Lucida Grande,14,,13
w,Lucida Grande,14,,19
x,Lucida Grande,14,,13
y,Lucida Grande,14,,13
z,Lucida Grande,14,,14
{,Lucida Grande,14,,9
|,Lucida Grande,14,,6
},Lucida Grande,14,,9
~,Lucida Grande,14,,16
 ,Lucida Grande,14,b,8
!,Lucida Grande,14,b,8
"""",Lucida Grande,14,b,13
#,Lucida Grande,14,b,16
$,Lucida Grande,14,b,16
%,Lucida Grande,14,b,25
&,Lucida Grande,14,b,20
',Lucida Grande,14,b,7
(,Lucida Grande,14,b,9
),Lucida Grande,14,b,9
*,Lucida Grande,14,b,11
+,Lucida Grande,14,b,16
",",Lucida Grande,14,b,8
-,Lucida Grande,14,b,9
.,Lucida Grande,14,b,8
/,Lucida Grande,14,b,8
0,Lucida Grande,14,b,16
1,Lucida Grande,14,b,16
2,Lucida Grande,14,b,16
3,Lucida Grande,14,b,16
4,Lucida Grande,14,b,16
5,Lucida Grande,14,b,16
6,Lucida Grande,14,b,16
7,Lucida Grande,14,b,16
8,Lucida Grande,14,b,16
9,Lucida Grande,14,b,16
:,Lucida Grande,14,b,10
;,Lucida Grande,14,b,10
<,Lucida Grande,14,b,16
=,Lucida Grande,14,b,16
>,Lucida Grande,14,b,16
?,Lucida Grande,14,b,17
@,Lucida Grande,14,b,27
A,Lucida Grande,14,b,19
B,Lucida Grande,14,b,19
C,Lucida Grande,14,b,20
D,Lucida Grande,14,b,20
E,Lucida Grande,14,b,19
F,Lucida Grande,14,b,17
G,Lucida Grande,14,b,22
H,Lucida Grande,14,b,20
I,Lucida Grande,14,b,8
J,Lucida Grande,14,b,15
K,Lucida Grande,14,b,20
L,Lucida Grande,14,b,17
M,Lucida Grande,14,b,25
N,Lucida Grande,14,b,20
O,Lucida Grande,14,b,21
P,Lucida Grande,14,b,18
Q,Lucida Grande,14,b,21
R,Lucida Grande,14,b,20
S,Lucida Grande,14,b,19
T,Lucida Grande,14,b,18
U,Lucida Grande,14,b,20
V,Lucida Grande,14,b,19
W,Lucida Grande,14,b,27
