char_id,char,alphabet,font_face,font_size,font_version,width
1040,А,russian,Verdana,9,bi,15
1041,Б,russian,Verdana,9,bi,14
1042,В,russian,Verdana,9,bi,14
1043,Г,russian,Verdana,9,bi,13
1044,Д,russian,Verdana,9,bi,17
1045,Е,russian,Verdana,9,bi,13
1046,Ж,russian,Verdana,9,bi,22
1047,З,russian,Verdana,9,bi,14
1048,И,russian,Verdana,9,bi,16
1049,Й,russian,Verdana,9,bi,16
1050,К,russian,Verdana,9,bi,16
1051,Л,russian,Verdana,9,bi,17
1052,М,russian,Verdana,9,bi,18
1053,Н,russian,Verdana,9,bi,16
1054,О,russian,Verdana,9,bi,15
1055,П,russian,Verdana,9,bi,16
1056,Р,russian,Verdana,9,bi,14
1057,С,russian,Verdana,9,bi,14
1058,Т,russian,Verdana,9,bi,14
1059,У,russian,Verdana,9,bi,15
1060,Ф,russian,Verdana,9,bi,17
1061,Х,russian,Verdana,9,bi,17
1062,Ц,russian,Verdana,9,bi,15
1063,Ч,russian,Verdana,9,bi,15
1064,Ш,russian,Verdana,9,bi,22
1065,Щ,russian,Verdana,9,bi,21
1066,Ъ,russian,Verdana,9,bi,16
1067,Ы,russian,Verdana,9,bi,20
1068,Ь,russian,Verdana,9,bi,14
1069,Э,russian,Verdana,9,bi,13
1070,Ю,russian,Verdana,9,bi,22
1071,Я,russian,Verdana,9,bi,16
1072,а,russian,Verdana,9,bi,12
1073,б,russian,Verdana,9,bi,14
1074,в,russian,Verdana,9,bi,12
1075,г,russian,Verdana,9,bi,11
1076,д,russian,Verdana,9,bi,14
1077,е,russian,Verdana,9,bi,12
1078,ж,russian,Verdana,9,bi,20
1079,з,russian,Verdana,9,bi,12
1080,и,russian,Verdana,9,bi,13
1081,й,russian,Verdana,9,bi,13
1082,к,russian,Verdana,9,bi,13
1083,л,russian,Verdana,9,bi,14
1084,м,russian,Verdana,9,bi,15
1085,н,russian,Verdana,9,bi,13
1086,о,russian,Verdana,9,bi,12
1087,п,russian,Verdana,9,bi,13
1088,р,russian,Verdana,9,bi,14
1089,с,russian,Verdana,9,bi,12
1090,т,russian,Verdana,9,bi,11
1091,у,russian,Verdana,9,bi,13
1092,ф,russian,Verdana,9,bi,17
1093,х,russian,Verdana,9,bi,14
1094,ц,russian,Verdana,9,bi,13
1095,ч,russian,Verdana,9,bi,12
1096,ш,russian,Verdana,9,bi,18
1097,щ,russian,Verdana,9,bi,18
1098,ъ,russian,Verdana,9,bi,13
1099,ы,russian,Verdana,9,bi,17
1100,ь,russian,Verdana,9,bi,12
1101,э,russian,Verdana,9,bi,12
1102,ю,russian,Verdana,9,bi,18
1103,я,russian,Verdana,9,bi,13
48,0,russian,Verdana,9,bi,13
49,1,russian,Verdana,9,bi,13
50,2,russian,Verdana,9,bi,13
51,3,russian,Verdana,9,bi,13
52,4,russian,Verdana,9,bi,13
53,5,russian,Verdana,9,bi,14
54,6,russian,Verdana,9,bi,13
55,7,russian,Verdana,9,bi,14
56,8,russian,Verdana,9,bi,13
57,9,russian,Verdana,9,bi,13
33,!,russian,Verdana,9,bi,8
34,"""",russian,Verdana,9,bi,12
35,#,russian,Verdana,9,bi,16
36,$,russian,Verdana,9,bi,13
37,%,russian,Verdana,9,bi,23
38,&,russian,Verdana,9,bi,16
39,',russian,Verdana,9,bi,7
40,(,russian,Verdana,9,bi,11
41,),russian,Verdana,9,bi,11
42,*,russian,Verdana,9,bi,13
43,+,russian,Verdana,9,bi,16
44,",",russian,Verdana,9,bi,9
45,-,russian,Verdana,9,bi,9
46,.,russian,Verdana,9,bi,7
47,/,russian,Verdana,9,bi,14
58,:,russian,Verdana,9,bi,7
59,;,russian,Verdana,9,bi,9
60,<,russian,Verdana,9,bi,16
61,=,russian,Verdana,9,bi,16
62,>,russian,Verdana,9,bi,16
63,?,russian,Verdana,9,bi,12
64,@,russian,Verdana,9,bi,17
91,[,russian,Verdana,9,bi,10
92,\,russian,Verdana,9,bi,12
93,],russian,Verdana,9,bi,10
94,^,russian,Verdana,9,bi,16
95,_,russian,Verdana,9,bi,15
96,`,russian,Verdana,9,bi,13
123,{,russian,Verdana,9,bi,13
124,|,russian,Verdana,9,bi,10
125,},russian,Verdana,9,bi,13
126,~,russian,Verdana,9,bi,16
32, ,russian,Verdana,9,bi,6
913,Α,greek,Verdana,9,bi,15
914,Β,greek,Verdana,9,bi,14
915,Γ,greek,Verdana,9,bi,13
916,Δ,greek,Verdana,9,bi,16
917,Ε,greek,Verdana,9,bi,13
918,Ζ,greek,Verdana,9,bi,14
919,Η,greek,Verdana,9,bi,16
920,Θ,greek,Verdana,9,bi,15
921,Ι,greek,Verdana,9,bi,11
922,Κ,greek,Verdana,9,bi,16
923,Λ,greek,Verdana,9,bi,15
924,Μ,greek,Verdana,9,bi,18
925,Ν,greek,Verdana,9,bi,16
926,Ξ,greek,Verdana,9,bi,14
927,Ο,greek,Verdana,9,bi,15
928,Π,greek,Verdana,9,bi,16
929,Ρ,greek,Verdana,9,bi,14
931,Σ,greek,Verdana,9,bi,14
932,Τ,greek,Verdana,9,bi,14
933,Υ,greek,Verdana,9,bi,15
934,Φ,greek,Verdana,9,bi,17
935,Χ,greek,Verdana,9,bi,17
936,Ψ,greek,Verdana,9,bi,19
937,Ω,greek,Verdana,9,bi,16
945,α,greek,Verdana,9,bi,13
946,β,greek,Verdana,9,bi,14
947,γ,greek,Verdana,9,bi,13
948,δ,greek,Verdana,9,bi,13
949,ε,greek,Verdana,9,bi,12
950,ζ,greek,Verdana,9,bi,12
951,η,greek,Verdana,9,bi,13
952,θ,greek,Verdana,9,bi,13
953,ι,greek,Verdana,9,bi,6
954,κ,greek,Verdana,9,bi,13
955,λ,greek,Verdana,9,bi,13
956,μ,greek,Verdana,9,bi,14
957,ν,greek,Verdana,9,bi,13
958,ξ,greek,Verdana,9,bi,12
959,ο,greek,Verdana,9,bi,12
960,π,greek,Verdana,9,bi,13
961,ρ,greek,Verdana,9,bi,14
962,ς,greek,Verdana,9,bi,11
963,σ,greek,Verdana,9,bi,15
964,τ,greek,Verdana,9,bi,11
965,υ,greek,Verdana,9,bi,13
966,φ,greek,Verdana,9,bi,16
967,χ,greek,Verdana,9,bi,14
968,ψ,greek,Verdana,9,bi,17
969,ω,greek,Verdana,9,bi,16
12353,ぁ,japanese_hiragana,Verdana,9,bi,12
12354,あ,japanese_hiragana,Verdana,9,bi,16
12355,ぃ,japanese_hiragana,Verdana,9,bi,13
12356,い,japanese_hiragana,Verdana,9,bi,16
12357,ぅ,japanese_hiragana,Verdana,9,bi,10
12358,う,japanese_hiragana,Verdana,9,bi,12
12359,ぇ,japanese_hiragana,Verdana,9,bi,12
12360,え,japanese_hiragana,Verdana,9,bi,15
12361,ぉ,japanese_hiragana,Verdana,9,bi,13
12362,お,japanese_hiragana,Verdana,9,bi,16
12363,か,japanese_hiragana,Verdana,9,bi,16
12364,が,japanese_hiragana,Verdana,9,bi,16
12365,き,japanese_hiragana,Verdana,9,bi,15
12366,ぎ,japanese_hiragana,Verdana,9,bi,15
12367,く,japanese_hiragana,Verdana,9,bi,10
12368,ぐ,japanese_hiragana,Verdana,9,bi,12
12369,け,japanese_hiragana,Verdana,9,bi,16
12370,げ,japanese_hiragana,Verdana,9,bi,16
12371,こ,japanese_hiragana,Verdana,9,bi,13
12372,ご,japanese_hiragana,Verdana,9,bi,15
12373,さ,japanese_hiragana,Verdana,9,bi,13
12374,ざ,japanese_hiragana,Verdana,9,bi,15
12375,し,japanese_hiragana,Verdana,9,bi,14
12376,じ,japanese_hiragana,Verdana,9,bi,14
12377,す,japanese_hiragana,Verdana,9,bi,16
12378,ず,japanese_hiragana,Verdana,9,bi,16
12379,せ,japanese_hiragana,Verdana,9,bi,16
12380,ぜ,japanese_hiragana,Verdana,9,bi,16
12381,そ,japanese_hiragana,Verdana,9,bi,14
12382,ぞ,japanese_hiragana,Verdana,9,bi,15
12383,た,japanese_hiragana,Verdana,9,bi,15
12384,だ,japanese_hiragana,Verdana,9,bi,15
12385,ち,japanese_hiragana,Verdana,9,bi,15
12386,ぢ,japanese_hiragana,Verdana,9,bi,15
12387,っ,japanese_hiragana,Verdana,9,bi,12
12388,つ,japanese_hiragana,Verdana,9,bi,15
12389,づ,japanese_hiragana,Verdana,9,bi,16
12390,て,japanese_hiragana,Verdana,9,bi,15
12391,で,japanese_hiragana,Verdana,9,bi,16
12392,と,japanese_hiragana,Verdana,9,bi,12
12393,ど,japanese_hiragana,Verdana,9,bi,14
12394,な,japanese_hiragana,Verdana,9,bi,16
12395,に,japanese_hiragana,Verdana,9,bi,15
12396,ぬ,japanese_hiragana,Verdana,9,bi,16
12397,ね,japanese_hiragana,Verdana,9,bi,17
12398,の,japanese_hiragana,Verdana,9,bi,16
12399,は,japanese_hiragana,Verdana,9,bi,16
12400,ば,japanese_hiragana,Verdana,9,bi,16
12401,ぱ,japanese_hiragana,Verdana,9,bi,16
12402,ひ,japanese_hiragana,Verdana,9,bi,16
12403,び,japanese_hiragana,Verdana,9,bi,16
12404,ぴ,japanese_hiragana,Verdana,9,bi,16
12405,ふ,japanese_hiragana,Verdana,9,bi,16
12406,ぶ,japanese_hiragana,Verdana,9,bi,16
12407,ぷ,japanese_hiragana,Verdana,9,bi,16
12408,へ,japanese_hiragana,Verdana,9,bi,16
12409,べ,japanese_hiragana,Verdana,9,bi,16
12410,ぺ,japanese_hiragana,Verdana,9,bi,16
12411,ほ,japanese_hiragana,Verdana,9,bi,16
12412,ぼ,japanese_hiragana,Verdana,9,bi,16
12413,ぽ,japanese_hiragana,Verdana,9,bi,16
12414,ま,japanese_hiragana,Verdana,9,bi,15
12415,み,japanese_hiragana,Verdana,9,bi,17
12416,む,japanese_hiragana,Verdana,9,bi,16
12417,め,japanese_hiragana,Verdana,9,bi,16
12418,も,japanese_hiragana,Verdana,9,bi,15
12419,ゃ,japanese_hiragana,Verdana,9,bi,13
12420,や,japanese_hiragana,Verdana,9,bi,16
12421,ゅ,japanese_hiragana,Verdana,9,bi,13
12422,ゆ,japanese_hiragana,Verdana,9,bi,16
12423,ょ,japanese_hiragana,Verdana,9,bi,12
12424,よ,japanese_hiragana,Verdana,9,bi,15
12425,ら,japanese_hiragana,Verdana,9,bi,13
12426,り,japanese_hiragana,Verdana,9,bi,12
12427,る,japanese_hiragana,Verdana,9,bi,15
12428,れ,japanese_hiragana,Verdana,9,bi,17
12429,ろ,japanese_hiragana,Verdana,9,bi,15
12430,ゎ,japanese_hiragana,Verdana,9,bi,13
12431,わ,japanese_hiragana,Verdana,9,bi,16
12432,ゐ,japanese_hiragana,Verdana,9,bi,16
12433,ゑ,japanese_hiragana,Verdana,9,bi,16
12434,を,japanese_hiragana,Verdana,9,bi,15
12435,ん,japanese_hiragana,Verdana,9,bi,16
12436,ゔ,japanese_hiragana,Verdana,9,bi,16
12437,ゕ,japanese_hiragana,Verdana,9,bi,13
12438,ゖ,japanese_hiragana,Verdana,9,bi,13
12441,゙,japanese_hiragana,Verdana,9,bi,0
12442,゚,japanese_hiragana,Verdana,9,bi,0
12443,゛,japanese_hiragana,Verdana,9,bi,10
12444,゜,japanese_hiragana,Verdana,9,bi,10
12445,ゝ,japanese_hiragana,Verdana,9,bi,14
12446,ゞ,japanese_hiragana,Verdana,9,bi,14
12447,ゟ,japanese_hiragana,Verdana,9,bi,19
65,A,basic_latin,Verdana,11,,15
66,B,basic_latin,Verdana,11,,15
67,C,basic_latin,Verdana,11,,15
68,D,basic_latin,Verdana,11,,17
69,E,basic_latin,Verdana,11,,14
70,F,basic_latin,Verdana,11,,13
71,G,basic_latin,Verdana,11,,17
72,H,basic_latin,Verdana,11,,17
73,I,basic_latin,Verdana,11,,10
74,J,basic_latin,Verdana,11,,10
75,K,basic_latin,Verdana,11,,15
76,L,basic_latin,Verdana,11,,12
77,M,basic_latin,Verdana,11,,19
78,N,basic_latin,Verdana,11,,16
79,O,basic_latin,Verdana,11,,17
80,P,basic_latin,Verdana,11,,13
81,Q,basic_latin,Verdana,11,,17
82,R,basic_latin,Verdana,11,,15
83,S,basic_latin,Verdana,11,,15
84,T,basic_latin,Verdana,11,,14
85,U,basic_latin,Verdana,11,,16
86,V,basic_latin,Verdana,11,,15
87,W,basic_latin,Verdana,11,,22
88,X,basic_latin,Verdana,11,,15
89,Y,basic_latin,Verdana,11,,14
90,Z,basic_latin,Verdana,11,,15
97,a,basic_latin,Verdana,11,,13
98,b,basic_latin,Verdana,11,,14
99,c,basic_latin,Verdana,11,,11
100,d,basic_latin,Verdana,11,,14
101,e,basic_latin,Verdana,11,,13
102,f,basic_latin,Verdana,11,,8
103,g,basic_latin,Verdana,11,,14
104,h,basic_latin,Verdana,11,,14
105,i,basic_latin,Verdana,11,,6
106,j,basic_latin,Verdana,11,,8
107,k,basic_latin,Verdana,11,,13
108,l,basic_latin,Verdana,11,,6
109,m,basic_latin,Verdana,11,,21
110,n,basic_latin,Verdana,11,,14
111,o,basic_latin,Verdana,11,,13
112,p,basic_latin,Verdana,11,,14
113,q,basic_latin,Verdana,11,,14
114,r,basic_latin,Verdana,11,,9
115,s,basic_latin,Verdana,11,,11
116,t,basic_latin,Verdana,11,,9
117,u,basic_latin,Verdana,11,,14
118,v,basic_latin,Verdana,11,,13
119,w,basic_latin,Verdana,11,,18
120,x,basic_latin,Verdana,11,,13
121,y,basic_latin,Verdana,11,,13
122,z,basic_latin,Verdana,11,,12
48,0,basic_latin,Verdana,11,,14
49,1,basic_latin,Verdana,11,,14
50,2,basic_latin,Verdana,11,,14
51,3,basic_latin,Verdana,11,,14
52,4,basic_latin,Verdana,11,,14
53,5,basic_latin,Verdana,11,,14
54,6,basic_latin,Verdana,11,,14
55,7,basic_latin,Verdana,11,,14
56,8,basic_latin,Verdana,11,,14
57,9,basic_latin,Verdana,11,,14
33,!,basic_latin,Verdana,11,,9
34,"""",basic_latin,Verdana,11,,10
35,#,basic_latin,Verdana,11,,18
36,$,basic_latin,Verdana,11,,14
37,%,basic_latin,Verdana,11,,24
38,&,basic_latin,Verdana,11,,16
39,',basic_latin,Verdana,11,,6
40,(,basic_latin,Verdana,11,,10
41,),basic_latin,Verdana,11,,10
42,*,basic_latin,Verdana,11,,14
43,+,basic_latin,Verdana,11,,18
44,",",basic_latin,Verdana,11,,8
45,-,basic_latin,Verdana,11,,10
46,.,basic_latin,Verdana,11,,8
47,/,basic_latin,Verdana,11,,10
58,:,basic_latin,Verdana,11,,10
59,;,basic_latin,Verdana,11,,10
60,<,basic_latin,Verdana,11,,18
61,=,basic_latin,Verdana,11,,18
62,>,basic_latin,Verdana,11,,18
63,?,basic_latin,Verdana,11,,12
64,@,basic_latin,Verdana,11,,22
91,[,basic_latin,Verdana,11,,10
92,\,basic_latin,Verdana,11,,10
93,],basic_latin,Verdana,11,,10
94,^,basic_latin,Verdana,11,,18
95,_,basic_latin,Verdana,11,,14
96,`,basic_latin,Verdana,11,,14
123,{,basic_latin,Verdana,11,,14
124,|,basic_latin,Verdana,11,,10
125,},basic_latin,Verdana,11,,14
126,~,basic_latin,Verdana,11,,18
32, ,basic_latin,Verdana,11,,8
1040,А,russian,Verdana,11,,15
1041,Б,russian,Verdana,11,,15
1042,В,russian,Verdana,11,,15
1043,Г,russian,Verdana,11,,12
1044,Д,russian,Verdana,11,,16
1045,Е,russian,Verdana,11,,14
1046,Ж,russian,Verdana,11,,21
1047,З,russian,Verdana,11,,14
1048,И,russian,Verdana,11,,17
1049,Й,russian,Verdana,11,,17
1050,К,russian,Verdana,11,,15
1051,Л,russian,Verdana,11,,16
1052,М,russian,Verdana,11,,19
1053,Н,russian,Verdana,11,,17
1054,О,russian,Verdana,11,,17
1055,П,russian,Verdana,11,,17
1056,Р,russian,Verdana,11,,13
1057,С,russian,Verdana,11,,15
1058,Т,russian,Verdana,11,,14
1059,У,russian,Verdana,11,,14
1060,Ф,russian,Verdana,11,,18
1061,Х,russian,Verdana,11,,15
1062,Ц,russian,Verdana,11,,17
1063,Ч,russian,Verdana,11,,16
1064,Ш,russian,Verdana,11,,23
1065,Щ,russian,Verdana,11,,23
1066,Ъ,russian,Verdana,11,,17
1067,Ы,russian,Verdana,11,,20
1068,Ь,russian,Verdana,11,,15
1069,Э,russian,Verdana,11,,15
1070,Ю,russian,Verdana,11,,23
1071,Я,russian,Verdana,11,,16
1072,а,russian,Verdana,11,,13
1073,б,russian,Verdana,11,,14
1074,в,russian,Verdana,11,,13
1075,г,russian,Verdana,11,,10
1076,д,russian,Verdana,11,,14
1077,е,russian,Verdana,11,,13
1078,ж,russian,Verdana,11,,18
1079,з,russian,Verdana,11,,12
1080,и,russian,Verdana,11,,14
1081,й,russian,Verdana,11,,14
1082,к,russian,Verdana,11,,13
1083,л,russian,Verdana,11,,14
1084,м,russian,Verdana,11,,15
1085,н,russian,Verdana,11,,14
1086,о,russian,Verdana,11,,13
1087,п,russian,Verdana,11,,14
1088,р,russian,Verdana,11,,14
1089,с,russian,Verdana,11,,12
1090,т,russian,Verdana,11,,11
1091,у,russian,Verdana,11,,13
1092,ф,russian,Verdana,11,,19
1093,х,russian,Verdana,11,,13
1094,ц,russian,Verdana,11,,14
1095,ч,russian,Verdana,11,,13
1096,ш,russian,Verdana,11,,19
1097,щ,russian,Verdana,11,,20
1098,ъ,russian,Verdana,11,,14
1099,ы,russian,Verdana,11,,17
1100,ь,russian,Verdana,11,,13
1101,э,russian,Verdana,11,,12
1102,ю,russian,Verdana,11,,18
1103,я,russian,Verdana,11,,13
48,0,russian,Verdana,11,,14
49,1,russian,Verdana,11,,14
50,2,russian,Verdana,11,,14
51,3,russian,Verdana,11,,14
52,4,russian,Verdana,11,,14
53,5,russian,Verdana,11,,14
54,6,russian,Verdana,11,,14
55,7,russian,Verdana,11,,14
56,8,russian,Verdana,11,,14
57,9,russian,Verdana,11,,14
33,!,russian,Verdana,11,,9
34,"""",russian,Verdana,11,,10
35,#,russian,Verdana,11,,18
36,$,russian,Verdana,11,,14
37,%,russian,Verdana,11,,24
38,&,russian,Verdana,11,,16
39,',russian,Verdana,11,,6
40,(,russian,Verdana,11,,10
41,),russian,Verdana,11,,10
42,*,russian,Verdana,11,,14
43,+,russian,Verdana,11,,18
44,",",russian,Verdana,11,,8
45,-,russian,Verdana,11,,10
46,.,russian,Verdana,11,,8
47,/,russian,Verdana,11,,10
58,:,russian,Verdana,11,,10
59,;,russian,Verdana,11,,10
60,<,russian,Verdana,11,,18
61,=,russian,Verdana,11,,18
62,>,russian,Verdana,11,,18
63,?,russian,Verdana,11,,12
64,@,russian,Verdana,11,,22
91,[,russian,Verdana,11,,10
92,\,russian,Verdana,11,,10
93,],russian,Verdana,11,,10
94,^,russian,Verdana,11,,18
95,_,russian,Verdana,11,,14
96,`,russian,Verdana,11,,14
123,{,russian,Verdana,11,,14
124,|,russian,Verdana,11,,10
125,},russian,Verdana,11,,14
126,~,russian,Verdana,11,,18
32, ,russian,Verdana,11,,8
913,Α,greek,Verdana,11,,15
914,Β,greek,Verdana,11,,15
915,Γ,greek,Verdana,11,,12
916,Δ,greek,Verdana,11,,15
917,Ε,greek,Verdana,11,,14
918,Ζ,greek,Verdana,11,,15
919,Η,greek,Verdana,11,,17
920,Θ,greek,Verdana,11,,17
921,Ι,greek,Verdana,11,,10
922,Κ,greek,Verdana,11,,15
923,Λ,greek,Verdana,11,,15
924,Μ,greek,Verdana,11,,19
925,Ν,greek,Verdana,11,,16
926,Ξ,greek,Verdana,11,,14
927,Ο,greek,Verdana,11,,17
928,Π,greek,Verdana,11,,17
929,Ρ,greek,Verdana,11,,13
931,Σ,greek,Verdana,11,,15
932,Τ,greek,Verdana,11,,14
933,Υ,greek,Verdana,11,,14
934,Φ,greek,Verdana,11,,18
935,Χ,greek,Verdana,11,,15
936,Ψ,greek,Verdana,11,,19
937,Ω,greek,Verdana,11,,18
945,α,greek,Verdana,11,,14
946,β,greek,Verdana,11,,14
947,γ,greek,Verdana,11,,13
948,δ,greek,Verdana,11,,13
949,ε,greek,Verdana,11,,11
950,ζ,greek,Verdana,11,,10
951,η,greek,Verdana,11,,14
952,θ,greek,Verdana,11,,14
953,ι,greek,Verdana,11,,6
954,κ,greek,Verdana,11,,13
955,λ,greek,Verdana,11,,13
956,μ,greek,Verdana,11,,14
957,ν,greek,Verdana,11,,13
958,ξ,greek,Verdana,11,,11
959,ο,greek,Verdana,11,,13
960,π,greek,Verdana,11,,14
961,ρ,greek,Verdana,11,,14
962,ς,greek,Verdana,11,,11
963,σ,greek,Verdana,11,,14
964,τ,greek,Verdana,11,,11
965,υ,greek,Verdana,11,,14
966,φ,greek,Verdana,11,,17
967,χ,greek,Verdana,11,,13
968,ψ,greek,Verdana,11,,18
969,ω,greek,Verdana,11,,18
12353,ぁ,japanese_hiragana,Verdana,11,,14
12354,あ,japanese_hiragana,Verdana,11,,18
12355,ぃ,japanese_hiragana,Verdana,11,,15
12356,い,japanese_hiragana,Verdana,11,,18
12357,ぅ,japanese_hiragana,Verdana,11,,10
12358,う,japanese_hiragana,Verdana,11,,13
12359,ぇ,japanese_hiragana,Verdana,11,,14
12360,え,japanese_hiragana,Verdana,11,,17
12361,ぉ,japanese_hiragana,Verdana,11,,15
12362,お,japanese_hiragana,Verdana,11,,18
12363,か,japanese_hiragana,Verdana,11,,18
12364,が,japanese_hiragana,Verdana,11,,18
12365,き,japanese_hiragana,Verdana,11,,17
12366,ぎ,japanese_hiragana,Verdana,11,,18
12367,く,japanese_hiragana,Verdana,11,,11
12368,ぐ,japanese_hiragana,Verdana,11,,14
12369,け,japanese_hiragana,Verdana,11,,18
12370,げ,japanese_hiragana,Verdana,11,,18
12371,こ,japanese_hiragana,Verdana,11,,15
12372,ご,japanese_hiragana,Verdana,11,,17
12373,さ,japanese_hiragana,Verdana,11,,15
12374,ざ,japanese_hiragana,Verdana,11,,17
12375,し,japanese_hiragana,Verdana,11,,16
12376,じ,japanese_hiragana,Verdana,11,,16
12377,す,japanese_hiragana,Verdana,11,,19
12378,ず,japanese_hiragana,Verdana,11,,19
12379,せ,japanese_hiragana,Verdana,11,,19
12380,ぜ,japanese_hiragana,Verdana,11,,19
12381,そ,japanese_hiragana,Verdana,11,,16
12382,ぞ,japanese_hiragana,Verdana,11,,18
12383,た,japanese_hiragana,Verdana,11,,17
12384,だ,japanese_hiragana,Verdana,11,,17
12385,ち,japanese_hiragana,Verdana,11,,17
12386,ぢ,japanese_hiragana,Verdana,11,,17
12387,っ,japanese_hiragana,Verdana,11,,14
12388,つ,japanese_hiragana,Verdana,11,,17
12389,づ,japanese_hiragana,Verdana,11,,18
12390,て,japanese_hiragana,Verdana,11,,17
12391,で,japanese_hiragana,Verdana,11,,18
12392,と,japanese_hiragana,Verdana,11,,14
12393,ど,japanese_hiragana,Verdana,11,,16
12394,な,japanese_hiragana,Verdana,11,,19
12395,に,japanese_hiragana,Verdana,11,,17
12396,ぬ,japanese_hiragana,Verdana,11,,19
12397,ね,japanese_hiragana,Verdana,11,,20
12398,の,japanese_hiragana,Verdana,11,,18
12399,は,japanese_hiragana,Verdana,11,,19
12400,ば,japanese_hiragana,Verdana,11,,19
12401,ぱ,japanese_hiragana,Verdana,11,,19
12402,ひ,japanese_hiragana,Verdana,11,,18
12403,び,japanese_hiragana,Verdana,11,,18
12404,ぴ,japanese_hiragana,Verdana,11,,18
12405,ふ,japanese_hiragana,Verdana,11,,18
12406,ぶ,japanese_hiragana,Verdana,11,,18
12407,ぷ,japanese_hiragana,Verdana,11,,18
12408,へ,japanese_hiragana,Verdana,11,,18
12409,べ,japanese_hiragana,Verdana,11,,18
12410,ぺ,japanese_hiragana,Verdana,11,,18
12411,ほ,japanese_hiragana,Verdana,11,,19
12412,ぼ,japanese_hiragana,Verdana,11,,19
12413,ぽ,japanese_hiragana,Verdana,11,,19
12414,ま,japanese_hiragana,Verdana,11,,17
12415,み,japanese_hiragana,Verdana,11,,20
12416,む,japanese_hiragana,Verdana,11,,18
12417,め,japanese_hiragana,Verdana,11,,18
12418,も,japanese_hiragana,Verdana,11,,17
12419,ゃ,japanese_hiragana,Verdana,11,,15
12420,や,japanese_hiragana,Verdana,11,,19
12421,ゅ,japanese_hiragana,Verdana,11,,15
12422,ゆ,japanese_hiragana,Verdana,11,,19
12423,ょ,japanese_hiragana,Verdana,11,,13
12424,よ,japanese_hiragana,Verdana,11,,17
12425,ら,japanese_hiragana,Verdana,11,,15
12426,り,japanese_hiragana,Verdana,11,,14
12427,る,japanese_hiragana,Verdana,11,,17
12428,れ,japanese_hiragana,Verdana,11,,20
12429,ろ,japanese_hiragana,Verdana,11,,17
12430,ゎ,japanese_hiragana,Verdana,11,,15
12431,わ,japanese_hiragana,Verdana,11,,19
12432,ゐ,japanese_hiragana,Verdana,11,,19
12433,ゑ,japanese_hiragana,Verdana,11,,19
12434,を,japanese_hiragana,Verdana,11,,17
12435,ん,japanese_hiragana,Verdana,11,,18
12436,ゔ,japanese_hiragana,Verdana,11,,18
12437,ゕ,japanese_hiragana,Verdana,11,,15
12438,ゖ,japanese_hiragana,Verdana,11,,15
12441,゙,japanese_hiragana,Verdana,11,,0
12442,゚,japanese_hiragana,Verdana,11,,0
12443,゛,japanese_hiragana,Verdana,11,,11
12444,゜,japanese_hiragana,Verdana,11,,11
12445,ゝ,japanese_hiragana,Verdana,11,,16
12446,ゞ,japanese_hiragana,Verdana,11,,15
12447,ゟ,japanese_hiragana,Verdana,11,,22
65,A,basic_latin,Verdana,11,b,17
66,B,basic_latin,Verdana,11,b,17
67,C,basic_latin,Verdana,11,b,16
68,D,basic_latin,Verdana,11,b,18
69,E,basic_latin,Verdana,11,b,15
70,F,basic_latin,Verdana,11,b,14
71,G,basic_latin,Verdana,11,b,18
72,H,basic_latin,Verdana,11,b,18
73,I,basic_latin,Verdana,11,b,12
74,J,basic_latin,Verdana,11,b,12
75,K,basic_latin,Verdana,11,b,17
76,L,basic_latin,Verdana,11,b,14
77,M,basic_latin,Verdana,11,b,21
78,N,basic_latin,Verdana,11,b,19
79,O,basic_latin,Verdana,11,b,19
80,P,basic_latin,Verdana,11,b,16
81,Q,basic_latin,Verdana,11,b,19
82,R,basic_latin,Verdana,11,b,17
83,S,basic_latin,Verdana,11,b,16
84,T,basic_latin,Verdana,11,b,15
85,U,basic_latin,Verdana,11,b,18
86,V,basic_latin,Verdana,11,b,17
87,W,basic_latin,Verdana,11,b,25
88,X,basic_latin,Verdana,11,b,17
89,Y,basic_latin,Verdana,11,b,16
90,Z,basic_latin,Verdana,11,b,15
97,a,basic_latin,Verdana,11,b,15
98,b,basic_latin,Verdana,11,b,15
99,c,basic_latin,Verdana,11,b,13
100,d,basic_latin,Verdana,11,b,15
101,e,basic_latin,Verdana,11,b,15
102,f,basic_latin,Verdana,11,b,9
103,g,basic_latin,Verdana,11,b,15
104,h,basic_latin,Verdana,11,b,16
105,i,basic_latin,Verdana,11,b,8
106,j,basic_latin,Verdana,11,b,9
107,k,basic_latin,Verdana,11,b,15
108,l,basic_latin,Verdana,11,b,8
109,m,basic_latin,Verdana,11,b,23
110,n,basic_latin,Verdana,11,b,16
111,o,basic_latin,Verdana,11,b,15
112,p,basic_latin,Verdana,11,b,15
113,q,basic_latin,Verdana,11,b,15
114,r,basic_latin,Verdana,11,b,11
115,s,basic_latin,Verdana,11,b,13
116,t,basic_latin,Verdana,11,b,10
117,u,basic_latin,Verdana,11,b,16
118,v,basic_latin,Verdana,11,b,14
119,w,basic_latin,Verdana,11,b,22
120,x,basic_latin,Verdana,11,b,15
121,y,basic_latin,Verdana,11,b,14
122,z,basic_latin,Verdana,11,b,13
48,0,basic_latin,Verdana,11,b,16
49,1,basic_latin,Verdana,11,b,16
50,2,basic_latin,Verdana,11,b,16
51,3,basic_latin,Verdana,11,b,16
