hash;author;date;extension;additions;deletions
f01d88642c994dcf4572c1e3252ebdf864b5ac65;Ivan Kupriyanov;Thu Mar 7 19:44:17 2024 +0100;md;1;1
429f3745c36b478eb789bfb6e338272294020d1f;Valentin Dovidaytis;Thu Mar 7 18:00:06 2024 +0100;gradle;1;1
429f3745c36b478eb789bfb6e338272294020d1f;Valentin Dovidaytis;Thu Mar 7 18:00:06 2024 +0100;py;1;1
09484c78d9c9873598bd24afde294d1180afc59a;Valentin Dovidaytis;Thu Mar 7 17:57:33 2024 +0100;md;67;59
09484c78d9c9873598bd24afde294d1180afc59a;Valentin Dovidaytis;Thu Mar 7 17:57:33 2024 +0100;gradle;1;1
09484c78d9c9873598bd24afde294d1180afc59a;Valentin Dovidaytis;Thu Mar 7 17:57:33 2024 +0100;js;1;1
09484c78d9c9873598bd24afde294d1180afc59a;Valentin Dovidaytis;Thu Mar 7 17:57:33 2024 +0100;py;1;1
636eef8c4c8f263e9a3e2aa24312c3e9b47648df;Valentin Dovidaytis;Thu Mar 7 17:47:30 2024 +0100;md;53;42
a1f5666c9f1fb1062da2ba7d1b76071fa5ccc29e;Ivan Kupriyanov;Thu Mar 7 17:15:02 2024 +0100;ipynb;34;30
376ec701c582bd3bc4f0d11ca9f70f05b063aa39;Ivan Kupriyanov;Thu Mar 7 16:31:38 2024 +0100;ipynb;194;18
8327fcf140414606e74f6821a51378c338db24ac;Ivan Kupriyanov;Thu Mar 7 15:49:35 2024 +0100;ipynb;253;0
9a5c7718ffc85815e09774d0f6ff9dea4986c660;Igor Alshannikov;Wed Mar 6 16:40:18 2024 -0500;png;0;0
78b58010cf20c99403c0cf5a5d671be8bf6a1abc;Igor Alshannikov;Wed Mar 6 15:45:23 2024 -0500;png;0;0
da44725265f4c6fd8f4e7f4cd3d6c05edea77731;Igor Alshannikov;Wed Mar 6 15:25:01 2024 -0500;md;24;15
e0ab77e86bd11ae56c0512ced43e6ff52da5b14b;Igor Alshannikov;Wed Mar 6 13:54:36 2024 -0500;ipynb;13;14
e0ab77e86bd11ae56c0512ced43e6ff52da5b14b;Igor Alshannikov;Wed Mar 6 13:54:36 2024 -0500;md;1;1
a5a2af8b76aaa52dfe8c9db85ad84ffd7ed15e25;Rashid Yangazov;Wed Mar 6 19:07:29 2024 +0100;py;5;3
699aad3a94e7333ef75cdf741a3dc4d71cf82329;Igor Alshannikov;Wed Mar 6 12:51:40 2024 -0500;ipynb;45;210
7e26c54fe1e6a39a5e4887cca87fb2f969e05734;Igor Alshannikov;Wed Mar 6 12:24:24 2024 -0500;ipynb;215;59
fc2518c5c962d8b8229698d35fea6fc0a2b9065a;Rashid Yangazov;Tue Mar 5 18:53:11 2024 +0100;py;98;59
ba8dcfb5729b5a185651023520ffe8fb790292aa;Olga Larionova;Wed Mar 6 10:45:36 2024 +0300;kt;1;5
1b5d3b41c822492ba8f227abae987907bc6f86c8;Igor Alshannikov;Tue Mar 5 20:02:30 2024 -0500;ipynb;285;0
800ef304b147b3ea53bece64052cca666a74c3d9;Igor Alshannikov;Tue Mar 5 16:56:23 2024 -0500;ipynb;104;841
133a76c7cfa4b7e612f3c4941bcb48996a747249;Ivan Kupriyanov;Tue Mar 5 22:11:39 2024 +0100;ipynb;9;11
b0489ce60f2645dc2699fe120391f36885d3b99f;Ivan Kupriyanov;Tue Mar 5 21:40:41 2024 +0100;ipynb;461;0
92100ff403d6871b7643aae1eb81bdb8d58ed254;Igor Alshannikov;Tue Mar 5 15:27:48 2024 -0500;ipynb;860;0
b487f548051009011a5922b8b4edc3a7d91c733e;Ivan Kupriyanov;Tue Mar 5 18:36:44 2024 +0100;ipynb;0;246
019d5451d13f22f3173fbe76fd20e09919d65aea;Ivan Kupriyanov;Tue Mar 5 18:34:42 2024 +0100;ipynb;1520;0
019d5451d13f22f3173fbe76fd20e09919d65aea;Ivan Kupriyanov;Tue Mar 5 18:34:42 2024 +0100;md;10;7
33d1c88adfab0dd038432cfde0d71239e0891bbe;Igor Alshannikov;Mon Mar 4 17:01:04 2024 -0500;py;9;2
c68421905f454abf5ada5b0f77267479d4d8d566;Ivan Kupriyanov;Mon Mar 4 19:56:21 2024 +0100;md;3;0
bbe6e856427f4155a33af974be7e0799e7ba17bc;Valentin Dovidaytis;Mon Mar 4 18:53:33 2024 +0100;gradle;1;1
bbe6e856427f4155a33af974be7e0799e7ba17bc;Valentin Dovidaytis;Mon Mar 4 18:53:33 2024 +0100;py;1;1
b5e933bde3f595cd2e76fcc7319a99bc48527b6a;Valentin Dovidaytis;Mon Mar 4 18:52:21 2024 +0100;gradle;1;1
b5e933bde3f595cd2e76fcc7319a99bc48527b6a;Valentin Dovidaytis;Mon Mar 4 18:52:21 2024 +0100;js;1;1
b5e933bde3f595cd2e76fcc7319a99bc48527b6a;Valentin Dovidaytis;Mon Mar 4 18:52:21 2024 +0100;py;1;1
25e2c907182dca04499cbe89cc456c0ffc0c818f;Igor Alshannikov;Mon Mar 4 12:02:46 2024 -0500;kt;362;25
e9ebe44e18e1d37192cc50107407638fde3f7e02;Rashid Yangazov;Mon Mar 4 13:04:52 2024 +0100;py;3;3
3f3a0a4dde6d050fd9fea8f3a574bef22244e89f;Igor Alshannikov;Fri Mar 1 15:20:27 2024 -0500;md;3;2
3f3a0a4dde6d050fd9fea8f3a574bef22244e89f;Igor Alshannikov;Fri Mar 1 15:20:27 2024 -0500;yml;1;1
1159d7321be4c2b29f9d029f138cf60a805a8e2a;Valentin Dovidaytis;Fri Mar 1 17:50:14 2024 +0100;gradle;1;1
1159d7321be4c2b29f9d029f138cf60a805a8e2a;Valentin Dovidaytis;Fri Mar 1 17:50:14 2024 +0100;py;1;1
c59e611493eca8ce7a95b1c10fb48cb60570388c;Valentin Dovidaytis;Fri Mar 1 17:47:07 2024 +0100;gradle;1;1
c59e611493eca8ce7a95b1c10fb48cb60570388c;Valentin Dovidaytis;Fri Mar 1 17:47:07 2024 +0100;js;1;1
c59e611493eca8ce7a95b1c10fb48cb60570388c;Valentin Dovidaytis;Fri Mar 1 17:47:07 2024 +0100;py;1;1
e5f80076e94acd21958b69339e2502d4145f3f77;Ivan Kupriyanov;Fri Mar 1 17:25:01 2024 +0100;kt;17;22
29e0245f558ac0f6a9d0899ccdf37db7b35524ea;Ivan Kupriyanov;Fri Mar 1 17:09:55 2024 +0100;kt;22;17
d11f88aa69762d92d42595819a5145b2222b56d1;Ivan Kupriyanov;Fri Mar 1 16:51:58 2024 +0100;kt;17;22
a86a0e9bfb42cf14dfb631d7d6244650d82b1526;Artem Smirnov;Fri Mar 1 16:22:39 2024 +0100;py;91;90
1c18980b51e107f99fe9e2954250391d44f9cc0c;Olga Larionova;Fri Mar 1 16:23:21 2024 +0300;ipynb;20;30
718ab3350eb6e9c782745a077c730045ca48c1dc;Olga Larionova;Fri Mar 1 14:17:18 2024 +0300;ipynb;20;20
718ab3350eb6e9c782745a077c730045ca48c1dc;Olga Larionova;Fri Mar 1 14:17:18 2024 +0300;md;1;1
6665bad83b83a19125c1aad086e8554217c5f1da;Olga Larionova;Fri Mar 1 12:36:28 2024 +0300;md;3;2
4b4c613951dbcb6a6f1b130821a8a6a0addef398;Ivan Kupriyanov;Thu Feb 29 23:59:46 2024 +0100;ipynb;289;450
d13c9ce77193200cc8c480f184f3eee0fda0fb8b;Ivan Kupriyanov;Thu Feb 29 23:19:31 2024 +0100;ipynb;596;273
d6aeb1ee5ae453613c66a92bc98fb93e1e143571;Ivan Kupriyanov;Thu Feb 29 18:31:23 2024 +0100;kt;1;1
9a88851020db191dfdd6fcae5b60fedd1f47464a;Olga Larionova;Thu Feb 29 18:17:32 2024 +0300;kt;88;4
ff16e9e812f011687163272e1bab76ff763c75a1;Olga Larionova;Thu Feb 29 17:23:32 2024 +0300;kt;11;3
e1fd4deee2e6d28090db2d9ef4daa1c7bff2364a;Olga Larionova;Thu Feb 29 14:14:23 2024 +0300;kt;7;1
021e637dbc5f8a6dd0e2d3d52a38873469ca24a9;Olga Larionova;Thu Feb 29 13:50:41 2024 +0300;ipynb;270;0
021e637dbc5f8a6dd0e2d3d52a38873469ca24a9;Olga Larionova;Thu Feb 29 13:50:41 2024 +0300;md;5;0
e301c0874c6db1ab95fe64ff30739a7baf0f0aa5;Ivan Kupriyanov;Thu Feb 29 11:45:08 2024 +0100;kt;6;4
47e693eb46109d40a9872dace785979aec3f7963;Olga Larionova;Thu Feb 29 13:06:59 2024 +0300;ipynb;142;41
47e693eb46109d40a9872dace785979aec3f7963;Olga Larionova;Thu Feb 29 13:06:59 2024 +0300;kt;7;2
47e693eb46109d40a9872dace785979aec3f7963;Olga Larionova;Thu Feb 29 13:06:59 2024 +0300;py;4;0
23c45d6cf6c17d74de197b09da7f9e19901650b6;Ivan Kupriyanov;Wed Feb 28 23:03:17 2024 +0100;kt;157;148
0cde8afa39e714b41db38b1ea3961982dffb9902;Olga Larionova;Wed Feb 28 14:36:45 2024 +0300;ipynb;590;12
0cde8afa39e714b41db38b1ea3961982dffb9902;Olga Larionova;Wed Feb 28 14:36:45 2024 +0300;kt;11;3
a906b608c15a34ee94580c0b227bc5feda9a195e;Ivan Kupriyanov;Tue Feb 27 22:02:02 2024 +0100;ipynb;1732;1948
a906b608c15a34ee94580c0b227bc5feda9a195e;Ivan Kupriyanov;Tue Feb 27 22:02:02 2024 +0100;kt;55;20
308d3d9873d5256b3dad5b819cf6017faba735fc;Rashid Yangazov;Tue Feb 27 12:59:15 2024 +0100;md;1;1
0d9bf7a45c14333f84c99649ebb83556d88815d6;Rashid Yangazov;Mon Feb 26 17:11:39 2024 +0100;md;3;2
5ba3ab02091c544074568367f6d5f265c0efcd57;Rashid Yangazov;Mon Feb 26 16:30:49 2024 +0100;py;6;4
92abd6c5492c275c4cf8e8b0f0e21a04d48afe09;Ivan Kupriyanov;Mon Feb 26 14:42:59 2024 +0300;ipynb;460;214
92abd6c5492c275c4cf8e8b0f0e21a04d48afe09;Ivan Kupriyanov;Mon Feb 26 14:42:59 2024 +0300;kt;108;56
92abd6c5492c275c4cf8e8b0f0e21a04d48afe09;Ivan Kupriyanov;Mon Feb 26 14:42:59 2024 +0300;py;5;1
92abd6c5492c275c4cf8e8b0f0e21a04d48afe09;Ivan Kupriyanov;Mon Feb 26 14:42:59 2024 +0300;md;1;1
f18fc50892fbd6f5bfa97ccd8dbc6ff43e1aaa6c;Rashid Yangazov;Mon Feb 26 14:21:25 2024 +0300;py;121;2
f18fc50892fbd6f5bfa97ccd8dbc6ff43e1aaa6c;Rashid Yangazov;Mon Feb 26 14:21:25 2024 +0300;md;2;1
03145901a0b5f4a883410da6563e6ccd81e13c33;Olga Larionova;Fri Feb 23 13:35:44 2024 +0300;ipynb;2089;110
03145901a0b5f4a883410da6563e6ccd81e13c33;Olga Larionova;Fri Feb 23 13:35:44 2024 +0300;md;7;0
03145901a0b5f4a883410da6563e6ccd81e13c33;Olga Larionova;Fri Feb 23 13:35:44 2024 +0300;py;1;1
1427bf1e15bb034df2b28e30495fb8799b1c3f10;Ivan Kupriyanov;Thu Feb 22 22:59:49 2024 +0100;kt;41;44
e00d6b0ae9c7d1a3733a2f127120d12f79c5dac7;Ivan Kupriyanov;Thu Feb 22 22:53:08 2024 +0100;md;6;0
a4a807a1e66286750d1cf49bf3dd9e84027c5722;Ivan Kupriyanov;Thu Feb 22 22:29:18 2024 +0100;ipynb;1574;0
07e76dfd75cfbcec433afa0517b998668780c70a;Ivan Kupriyanov;Thu Feb 22 21:25:38 2024 +0100;ipynb;364;192
69170917e914cac4abc5de02296d436c5de3282f;Ivan Kupriyanov;Thu Feb 22 21:12:10 2024 +0100;kt;1;14
c556780329497a1a7cc49ad939af3fed59ef5252;Ivan Kupriyanov;Thu Feb 22 21:11:16 2024 +0100;kt;2;2
122c8f49f70911506b4d6d4f5d2374f8bffe7a38;Ivan Kupriyanov;Thu Feb 22 19:24:47 2024 +0100;ipynb;265;182
122c8f49f70911506b4d6d4f5d2374f8bffe7a38;Ivan Kupriyanov;Thu Feb 22 19:24:47 2024 +0100;kt;93;109
122c8f49f70911506b4d6d4f5d2374f8bffe7a38;Ivan Kupriyanov;Thu Feb 22 19:24:47 2024 +0100;py;9;9
07e2d173d7a7c867ec8463342d88b040a2dc442c;Olga Larionova;Thu Feb 22 16:47:15 2024 +0300;kt;36;11
f2cb3e39bf790649ba38f546d73adcbbcf3bae7a;Olga Larionova;Thu Feb 22 16:12:28 2024 +0300;py;1;0
45b65a0600b704216dff23b59b527a60b7e59eaa;Ivan Kupriyanov;Wed Feb 21 23:54:34 2024 +0100;ipynb;324;152
45b65a0600b704216dff23b59b527a60b7e59eaa;Ivan Kupriyanov;Wed Feb 21 23:54:34 2024 +0100;kt;109;49
45b65a0600b704216dff23b59b527a60b7e59eaa;Ivan Kupriyanov;Wed Feb 21 23:54:34 2024 +0100;py;4;2
d435488f5b1390632c08abd7c6d10c5700715dee;Igor Alshannikov;Wed Feb 21 17:00:32 2024 -0500;kt;9;1
d435488f5b1390632c08abd7c6d10c5700715dee;Igor Alshannikov;Wed Feb 21 17:00:32 2024 -0500;md;3;2
9345dd9f6927825b928287eb2c7015a8818f8c43;Ivan Kupriyanov;Wed Feb 21 18:58:11 2024 +0100;py;1;0
e11cead57757bde9153a636b8ef3295b7dde1c2d;Ivan Kupriyanov;Wed Feb 21 18:05:40 2024 +0100;kt;275;541
ced716968e84bc6b36d66a166063cb4adfe16b6c;Olga Larionova;Wed Feb 21 17:11:05 2024 +0300;ipynb;187;100
ced716968e84bc6b36d66a166063cb4adfe16b6c;Olga Larionova;Wed Feb 21 17:11:05 2024 +0300;py;52;2
7d34c1ea04c2ab989af85234a650f899312b6d81;Ivan Kupriyanov;Wed Feb 21 13:33:47 2024 +0100;kt;47;24
7badb80a3dff5fb4fba4e0686c6e08ddadb4da05;Ivan Kupriyanov;Tue Feb 20 22:40:51 2024 +0100;kt;13;4
7badb80a3dff5fb4fba4e0686c6e08ddadb4da05;Ivan Kupriyanov;Tue Feb 20 22:40:51 2024 +0100;py;5;2
7badb80a3dff5fb4fba4e0686c6e08ddadb4da05;Ivan Kupriyanov;Tue Feb 20 22:40:51 2024 +0100;md;3;2
00c4a375cb90b5873f33fe24c11e0b3c4b6b3a4c;Ivan Kupriyanov;Tue Feb 20 18:54:50 2024 +0100;kt;427;2
00c4a375cb90b5873f33fe24c11e0b3c4b6b3a4c;Ivan Kupriyanov;Tue Feb 20 18:54:50 2024 +0100;ipynb;146;134
03ea9f8b4ebfe23b1fbe356af691eafdfe6993a8;Ivan Kupriyanov;Tue Feb 20 13:22:34 2024 +0100;ipynb;177;496
03ea9f8b4ebfe23b1fbe356af691eafdfe6993a8;Ivan Kupriyanov;Tue Feb 20 13:22:34 2024 +0100;kt;7;53
8dbe9cde15631021780c83488591f818175b30e8;Olga Larionova;Tue Feb 20 13:24:22 2024 +0300;kt;56;2
b63f2b5642730b7b29b929cf3e7e272d40d4af6e;Olga Larionova;Tue Feb 20 13:23:32 2024 +0300;ipynb;568;117
b63f2b5642730b7b29b929cf3e7e272d40d4af6e;Olga Larionova;Tue Feb 20 13:23:32 2024 +0300;kt;250;153
537806cff0fadc2d1c100cd6fbb3eca37321c94d;Ivan Kupriyanov;Mon Feb 19 22:20:14 2024 +0100;ipynb;374;416
537806cff0fadc2d1c100cd6fbb3eca37321c94d;Ivan Kupriyanov;Mon Feb 19 22:20:14 2024 +0100;kt;2;2
ce13e5b92560cfadbfde223217bdf825b5fd402d;Ivan Kupriyanov;Mon Feb 19 19:30:54 2024 +0100;ipynb;183;271
ce13e5b92560cfadbfde223217bdf825b5fd402d;Ivan Kupriyanov;Mon Feb 19 19:30:54 2024 +0100;kt;10;10
d64a5fb4745145c8d166b2f716b1db1e4113ef33;Olga Larionova;Mon Feb 19 18:50:39 2024 +0300;kt;13;22
2cc100d1a5eb5fb381182513eb346587f98d1105;Olga Larionova;Mon Feb 19 17:23:15 2024 +0300;py;17;16
2cc100d1a5eb5fb381182513eb346587f98d1105;Olga Larionova;Mon Feb 19 17:23:15 2024 +0300;md;5;0
aca57cb41b9b639b582679eab2fd25dab4e7e740;Ivan Kupriyanov;Mon Feb 19 17:13:47 2024 +0300;ipynb;1697;378
aca57cb41b9b639b582679eab2fd25dab4e7e740;Ivan Kupriyanov;Mon Feb 19 17:13:47 2024 +0300;kt;343;285
bf76afe09ceafd6e87f04e7cc7eb158b9086450e;Olga Larionova;Mon Feb 19 16:19:37 2024 +0300;kt;28;1
6f046baac6adb8481c38893dd033b04518238de1;Olga Larionova;Mon Feb 19 16:17:16 2024 +0300;kt;213;229
9ec69ce19177d7aeb5763e6bb423022fa97945ba;Igor Alshannikov;Fri Feb 16 20:38:09 2024 -0500;kt;161;75
9ec69ce19177d7aeb5763e6bb423022fa97945ba;Igor Alshannikov;Fri Feb 16 20:38:09 2024 -0500;md;1;0
08b9f5e5d2978803dc74293fa47cf8a36fcb6678;Igor Alshannikov;Fri Feb 16 15:47:41 2024 -0500;kt;1;1
0fcd5c5d14ece568306bd6a59fed42fd5cf5050c;Olga Larionova;Fri Feb 16 14:52:17 2024 +0300;kt;55;33
0fcd5c5d14ece568306bd6a59fed42fd5cf5050c;Olga Larionova;Fri Feb 16 14:52:17 2024 +0300;ipynb;33;41
8a554dc7c8d5b1d0d8456299608d53bae4266a54;Igor Alshannikov;Thu Feb 15 16:41:14 2024 -0500;ipynb;778;0
8a554dc7c8d5b1d0d8456299608d53bae4266a54;Igor Alshannikov;Thu Feb 15 16:41:14 2024 -0500;kt;62;28
8a554dc7c8d5b1d0d8456299608d53bae4266a54;Igor Alshannikov;Thu Feb 15 16:41:14 2024 -0500;md;1;0
44f80f3ac2417cb25eea75cac324841300570d20;Ivan Kupriyanov;Thu Feb 15 17:30:04 2024 +0100;kt;12;7
26f9e3c4cc28f6c9136ad3ffe4434c0a15c500d1;Ivan Kupriyanov;Thu Feb 15 17:16:35 2024 +0100;kt;2;2
f17346b1c00643875c498727745651c3b5e5b81b;Ivan Kupriyanov;Thu Feb 15 17:09:39 2024 +0100;kt;117;14
6acc25cb0fcaa4354930faac10b372adeadf921b;Ivan Kupriyanov;Wed Feb 14 18:38:33 2024 +0100;kt;112;47
6acc25cb0fcaa4354930faac10b372adeadf921b;Ivan Kupriyanov;Wed Feb 14 18:38:33 2024 +0100;py;11;0
f305d6fe8118d794f9ebdb10f233da66968cbe45;Ivan Kupriyanov;Wed Feb 14 11:08:53 2024 +0100;kt;1;1
e1b49090409db8fde995103e56fea188b19f928f;Ivan Kupriyanov;Tue Feb 13 19:26:15 2024 +0100;kt;41;41
bf55e91c3cb12fa738c17c293af9991e24ee9da1;Olga Larionova;Thu Feb 15 12:11:20 2024 +0300;ipynb;1054;42
bf55e91c3cb12fa738c17c293af9991e24ee9da1;Olga Larionova;Thu Feb 15 12:11:20 2024 +0300;kt;78;28
bf55e91c3cb12fa738c17c293af9991e24ee9da1;Olga Larionova;Thu Feb 15 12:11:20 2024 +0300;py;8;0
1b5c4220bce9e587a554fce7968e96d0c762d64c;Olga Larionova;Thu Feb 15 12:04:37 2024 +0300;ipynb;1584;0
1b5c4220bce9e587a554fce7968e96d0c762d64c;Olga Larionova;Thu Feb 15 12:04:37 2024 +0300;kt;159;42
afb9baa841a45c11e87fb514beeccf1cf95d7d71;Olga Larionova;Wed Feb 14 17:22:57 2024 +0300;ipynb;2070;15
afb9baa841a45c11e87fb514beeccf1cf95d7d71;Olga Larionova;Wed Feb 14 17:22:57 2024 +0300;kt;32;2
378a71b6a8e00ed4814e6a4561373473aea27852;Igor Alshannikov;Tue Feb 13 17:06:57 2024 -0500;kt;19;7
378a71b6a8e00ed4814e6a4561373473aea27852;Igor Alshannikov;Tue Feb 13 17:06:57 2024 -0500;md;2;1
8f373bce0b2846732ffc22465a56c459a825d7f1;Igor Alshannikov;Mon Feb 12 14:31:34 2024 -0500;kt;1;1
020b1e36edce3642a0b2554b7660ef47613caf89;Olga Larionova;Mon Feb 12 12:43:37 2024 +0300;kt;225;116
020b1e36edce3642a0b2554b7660ef47613caf89;Olga Larionova;Mon Feb 12 12:43:37 2024 +0300;md;2;1
c61353ece18358ba6c6306a0f634e3b4b036577a;Igor Alshannikov;Fri Feb 9 16:07:20 2024 -0500;kt;613;167
c61353ece18358ba6c6306a0f634e3b4b036577a;Igor Alshannikov;Fri Feb 9 16:07:20 2024 -0500;md;2;2
461b93e338988ac5eb488357546a9b52e7b0385c;Ivan Kupriyanov;Fri Feb 9 20:25:49 2024 +0100;ipynb;197;182
f716287ff752abaf8cb72ff6192d8c6d69276c2d;Ivan Kupriyanov;Fri Feb 9 18:52:38 2024 +0100;ipynb;125;117
f716287ff752abaf8cb72ff6192d8c6d69276c2d;Ivan Kupriyanov;Fri Feb 9 18:52:38 2024 +0100;kt;62;65
f716287ff752abaf8cb72ff6192d8c6d69276c2d;Ivan Kupriyanov;Fri Feb 9 18:52:38 2024 +0100;py;5;0
f716287ff752abaf8cb72ff6192d8c6d69276c2d;Ivan Kupriyanov;Fri Feb 9 18:52:38 2024 +0100;md;1;0
9a987dbd7a8f6960450e9491c30803f8f4185a42;Ivan Kupriyanov;Thu Feb 8 20:17:49 2024 +0100;md;1;1
39ab1c0f537f2cb4861094b7d3eaff0e929af516;Ivan Kupriyanov;Thu Feb 8 20:15:19 2024 +0100;md;3;0
39ab1c0f537f2cb4861094b7d3eaff0e929af516;Ivan Kupriyanov;Thu Feb 8 20:15:19 2024 +0100;py;1;19
703fa5252352d7a9ed9996f6853931c860f0c741;Ivan Kupriyanov;Thu Feb 8 19:44:49 2024 +0100;ipynb;1004;1146
0e7067120a65b43f121be1a19463292a678855af;Ivan Kupriyanov;Thu Feb 8 15:37:26 2024 +0100;ipynb;112;112
0e7067120a65b43f121be1a19463292a678855af;Ivan Kupriyanov;Thu Feb 8 15:37:26 2024 +0100;kt;63;90
856605c4abe72a4a0a6fb50e69ca0b8d5c6fe9a8;Ivan Kupriyanov;Thu Feb 8 14:22:58 2024 +0100;kt;1;0
f55ff2ae86e5e2d21d8c323d4ff56a26100d77ce;Ivan Kupriyanov;Wed Feb 7 22:32:58 2024 +0100;ipynb;512;131
f55ff2ae86e5e2d21d8c323d4ff56a26100d77ce;Ivan Kupriyanov;Wed Feb 7 22:32:58 2024 +0100;kt;143;45
024e6f787c3f52dbccddff102336d6751de03ed0;Igor Alshannikov;Tue Feb 6 14:43:40 2024 -0500;kt;141;70
0f062e85c2789e12a15121823fda66704006f0af;Ivan Kupriyanov;Tue Feb 6 20:35:20 2024 +0100;ipynb;3027;1919
0f062e85c2789e12a15121823fda66704006f0af;Ivan Kupriyanov;Tue Feb 6 20:35:20 2024 +0100;kt;10;5
c7396d9b434d37b266d2a7c1ffcac56e82d38d8f;Ivan Kupriyanov;Tue Feb 6 19:25:52 2024 +0100;kt;1;1
0b42d45a05f21cb5aecc06afcaf4864fb5e4d4b8;Olga Larionova;Tue Feb 6 18:22:40 2024 +0300;kt;559;176
0b42d45a05f21cb5aecc06afcaf4864fb5e4d4b8;Olga Larionova;Tue Feb 6 18:22:40 2024 +0300;py;8;1
ed99e74b299158737394725972a785fb48ee313f;Ivan Kupriyanov;Fri Feb 2 22:29:17 2024 +0100;csv;1147261;0
ed99e74b299158737394725972a785fb48ee313f;Ivan Kupriyanov;Fri Feb 2 22:29:17 2024 +0100;ipynb;665;143
4ac81f69b493e36303ddb1edc899b0dbf36261fa;Igor Alshannikov;Thu Feb 1 16:42:47 2024 -0500;kt;17;32
2022ae6ed29697d008004106b3be23f44b72ccdf;Ivan Kupriyanov;Thu Feb 1 19:41:49 2024 +0100;ipynb;12;12
aa8f05ba47c3742532829e0816f0e8e5d9cad90f;Ivan Kupriyanov;Thu Feb 1 19:38:24 2024 +0100;ipynb;501;130
aa8f05ba47c3742532829e0816f0e8e5d9cad90f;Ivan Kupriyanov;Thu Feb 1 19:38:24 2024 +0100;kt;84;75
e99f5736f39aa0cee6c71e549b5c92e673de8d63;Igor Alshannikov;Wed Jan 31 20:06:00 2024 -0500;kt;492;507
d197b00d5f6bdc6d5ad1e24087d32bc988a70c74;Ivan Kupriyanov;Wed Jan 31 23:15:40 2024 +0100;kt;193;190
bef1cd7fce37ff4751cb8345187709503ed99f92;Ivan Kupriyanov;Wed Jan 31 20:39:09 2024 +0100;kt;124;184
0ef36fb8f0629211763dd7bfdc435b172d1acf51;Ivan Kupriyanov;Wed Jan 31 18:19:35 2024 +0100;ipynb;352;117
0ef36fb8f0629211763dd7bfdc435b172d1acf51;Ivan Kupriyanov;Wed Jan 31 18:19:35 2024 +0100;kt;82;55
617185754686aeeeb4ea375a5d0202ad27474e9d;Olga Larionova;Wed Jan 31 17:55:46 2024 +0300;kt;14;24
a9444b934f102f533b61515d8b2413839358b93e;Ivan Kupriyanov;Wed Jan 31 13:31:43 2024 +0100;kt;5;19
4872bbb3614655159b22e5ebd7d0103f3e653874;Ivan Kupriyanov;Wed Jan 31 13:17:46 2024 +0100;ipynb;88;89
4872bbb3614655159b22e5ebd7d0103f3e653874;Ivan Kupriyanov;Wed Jan 31 13:17:46 2024 +0100;kt;4;17
e3fe99b1917d190654b65ca0c839aaf258287016;Igor Alshannikov;Tue Jan 30 20:49:46 2024 -0500;kt;28;12
97106d272c642c0a20b648f00e423606199c03b4;Igor Alshannikov;Tue Jan 30 20:36:01 2024 -0500;kt;9;17
5bf2b4d2401b77ed94f852aa583cbe8804851b14;Igor Alshannikov;Tue Jan 30 16:51:25 2024 -0500;kt;3;11
a90c4ca59f594c489ae2492785f4a9b8f80013e2;Igor Alshannikov;Tue Jan 30 16:07:12 2024 -0500;kt;150;153
554cb4f6371395a13c09c537513b04095fa7631d;Ivan Kupriyanov;Tue Jan 30 21:59:27 2024 +0100;ipynb;913;238
554cb4f6371395a13c09c537513b04095fa7631d;Ivan Kupriyanov;Tue Jan 30 21:59:27 2024 +0100;kt;109;87
0d6a8bf6cdd62938d40dad4271574e6d317c4b2d;Ivan Kupriyanov;Mon Jan 29 19:07:41 2024 +0100;kt;127;128
323b5dd9e4c248c99afe33d16081efae80e257f2;Artem Smirnov;Tue Jan 30 14:26:07 2024 +0100;py;6;12
ceeefb84126ac4b2609e7525e280758473577541;Igor Alshannikov;Mon Jan 29 20:14:25 2024 -0500;kt;262;232
ab5ccb4631d1fd5f88822b01294bd2c96302d273;Olga Larionova;Mon Jan 29 18:18:18 2024 +0300;py;121;57
d04f1915cbbae4745d9dbddad6af6a1da1c2bb66;Igor Alshannikov;Fri Jan 26 20:13:38 2024 -0500;kt;261;241
5f1c752363feb594a126c4b1ca757efb645c7374;Igor Alshannikov;Thu Jan 25 16:08:42 2024 -0500;kt;6;20
ff7a45bf400ff7f8d0937a73ff7877492b6cb021;Igor Alshannikov;Thu Jan 25 16:07:30 2024 -0500;kt;3;7
c614ef02c0f189956cda5e63f3367a8288789252;Igor Alshannikov;Wed Jan 24 20:44:45 2024 -0500;kt;496;232
9cfdbef658dc668abb06f7e8c103a6ec1462a906;Ivan Kupriyanov;Wed Jan 24 21:39:20 2024 +0100;kt;10;5
673fcf81593b0b368cb27276f7eae4f7ba94f807;Ivan Kupriyanov;Wed Jan 24 21:22:20 2024 +0100;kt;16;13
537b989c5a291d3c2c55985d7395a5c42b8fc043;Igor Alshannikov;Wed Jan 24 13:31:19 2024 -0500;kt;35;34
6aeaaf5dea1c1996a1fa63cf31a2c6aaa517dba9;Igor Alshannikov;Tue Jan 23 16:21:16 2024 -0500;kt;116;89
313ef866701d33f00b8889c3b0561068edae14d0;Igor Alshannikov;Tue Jan 23 13:53:30 2024 -0500;kt;10;13
fa0611292d810b621d672b57529ad45366dade73;Igor Alshannikov;Tue Jan 23 13:17:34 2024 -0500;md;1;1
